constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
HRT,Daniel Ricciardo,2011,10-07-2011,24,13,24,01-07-1989,Aus,Spa,British Grand Prix,Bri,8044,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
McLaren,Jenson Button,2011,10-07-2011,5,61,5,19-01-1980,Bri,Bri,British Grand Prix,Bri,11495,1,1,0,1,0.9407407407407408,0.5914786967418546,0,1
AlphaTauri,Sébastien Buemi,2011,10-07-2011,19,3,19,31-10-1988,Swi,Ita,British Grand Prix,Bri,8287,0,0,1,0,0.868421052631579,0.4547738693467337,0,1
Alfa Romeo,Kamui Kobayashi,2011,10-07-2011,8,5,8,13-09-1986,Jap,Swi,British Grand Prix,Bri,9066,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Lotus,Jarno Trulli,2011,10-07-2011,21,44,21,13-07-1974,Ita,Mal,British Grand Prix,Bri,13511,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Lotus,Heikki Kovalainen,2011,10-07-2011,17,6,17,19-10-1981,Fin,Mal,British Grand Prix,Bri,10856,0,0,0,1,0.95,0.07894736842105265,0,0
McLaren,Lewis Hamilton,2011,24-07-2011,2,1,2,07-01-1985,Bri,Bri,German Grand Prix,Ger,9694,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Ferrari,Fernando Alonso,2011,24-07-2011,4,1,4,29-07-1981,Spa,Ita,German Grand Prix,Ger,10952,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Mark Webber,2011,24-07-2011,1,1,1,27-08-1976,Aus,Aus,German Grand Prix,Ger,12749,0,0,0,0,0.935064935064935,0.825,0,1
Red Bull,Sebastian Vettel,2011,24-07-2011,3,1,3,03-07-1987,Ger,Aus,German Grand Prix,Ger,8787,1,0,0,0,0.955,0.825,1,1
Ferrari,Felipe Massa,2011,24-07-2011,5,1,5,25-04-1981,Bra,Ita,German Grand Prix,Ger,11047,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Racing Point,Adrian Sutil,2011,24-07-2011,8,1,8,11-01-1983,Ger,Ind,German Grand Prix,Ger,10421,1,0,0,0,0.868421052631579,0.6084788029925188,0,1
Mercedes,Nico Rosberg,2011,24-07-2011,6,11,6,27-06-1985,Ger,Ger,German Grand Prix,Ger,9523,1,1,0,1,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Michael Schumacher,2011,24-07-2011,10,11,10,03-01-1969,Ger,Ger,German Grand Prix,Ger,15542,1,1,0,1,0.8771929824561404,0.8778054862842892,0,1
Alfa Romeo,Kamui Kobayashi,2011,24-07-2011,17,11,18,13-09-1986,Jap,Swi,German Grand Prix,Ger,9080,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Renault,Vitaly Petrov,2011,24-07-2011,9,11,9,08-09-1984,Rus,Fre,German Grand Prix,Ger,9815,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
Alfa Romeo,Sergio Pérez,2011,24-07-2011,15,11,15,26-01-1990,Mex,Swi,German Grand Prix,Ger,7849,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
AlphaTauri,Jaime Alguersuari,2011,24-07-2011,16,11,17,23-03-1990,Spa,Ita,German Grand Prix,Ger,7793,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Paul di Resta,2011,24-07-2011,12,11,12,16-04-1986,Bri,Ind,German Grand Prix,Ger,9230,0,0,0,1,0.864406779661017,0.6084788029925188,0,1
Williams,Pastor Maldonado,2011,24-07-2011,13,11,13,09-03-1985,Ven,Bri,German Grand Prix,Ger,9633,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
AlphaTauri,Sébastien Buemi,2011,24-07-2011,24,11,16,31-10-1988,Swi,Ita,German Grand Prix,Ger,8301,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Lotus,Heikki Kovalainen,2011,24-07-2011,18,12,19,19-10-1981,Fin,Mal,German Grand Prix,Ger,10870,0,0,0,1,0.95,0.07894736842105265,0,0
Virgin,Timo Glock,2011,24-07-2011,19,13,20,18-03-1982,Ger,Bri,German Grand Prix,Ger,10720,1,0,0,1,0.9122807017543859,0.09210526315789469,0,0
Virgin,Jérôme d'Ambrosio,2011,24-07-2011,21,13,22,27-12-1985,Bel,Bri,German Grand Prix,Ger,9340,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,24-07-2011,22,13,24,01-07-1989,Aus,Spa,German Grand Prix,Ger,8058,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
Lotus,Karun Chandhok,2011,24-07-2011,20,14,21,19-01-1984,Ind,Mal,German Grand Prix,Ger,10048,0,0,0,1,0.8181818181818181,0.07894736842105265,0,0
HRT,Vitantonio Liuzzi,2011,24-07-2011,23,10,23,06-08-1980,Ita,Spa,German Grand Prix,Ger,11309,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
McLaren,Jenson Button,2011,24-07-2011,7,9,7,19-01-1980,Bri,Bri,German Grand Prix,Ger,11509,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Williams,Rubens Barrichello,2011,24-07-2011,14,44,14,23-05-1972,Bra,Bri,German Grand Prix,Ger,14306,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Renault,Nick Heidfeld,2011,24-07-2011,11,4,11,10-05-1977,Ger,Fre,German Grand Prix,Ger,12493,1,0,1,0,0.8,0.5301507537688442,0,1
McLaren,Jenson Button,2011,31-07-2011,3,1,3,19-01-1980,Bri,Bri,Hungarian Grand Prix,Hun,11516,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Sebastian Vettel,2011,31-07-2011,1,1,1,03-07-1987,Ger,Aus,Hungarian Grand Prix,Hun,8794,0,0,0,0,0.955,0.825,1,1
Ferrari,Fernando Alonso,2011,31-07-2011,5,1,5,29-07-1981,Spa,Ita,Hungarian Grand Prix,Hun,10959,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
McLaren,Lewis Hamilton,2011,31-07-2011,2,1,2,07-01-1985,Bri,Bri,Hungarian Grand Prix,Hun,9701,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Red Bull,Mark Webber,2011,31-07-2011,6,1,6,27-08-1976,Aus,Aus,Hungarian Grand Prix,Hun,12756,0,0,0,0,0.935064935064935,0.825,0,1
Ferrari,Felipe Massa,2011,31-07-2011,4,1,4,25-04-1981,Bra,Ita,Hungarian Grand Prix,Hun,11054,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Racing Point,Paul di Resta,2011,31-07-2011,11,11,11,16-04-1986,Bri,Ind,Hungarian Grand Prix,Hun,9237,0,0,0,1,0.864406779661017,0.6084788029925188,0,1
AlphaTauri,Sébastien Buemi,2011,31-07-2011,23,11,18,31-10-1988,Swi,Ita,Hungarian Grand Prix,Hun,8308,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Mercedes,Nico Rosberg,2011,31-07-2011,7,11,7,27-06-1985,Ger,Ger,Hungarian Grand Prix,Hun,9530,0,0,0,1,0.9485294117647058,0.8778054862842892,0,1
AlphaTauri,Jaime Alguersuari,2011,31-07-2011,16,11,16,23-03-1990,Spa,Ita,Hungarian Grand Prix,Hun,7800,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Alfa Romeo,Kamui Kobayashi,2011,31-07-2011,13,11,13,13-09-1986,Jap,Swi,Hungarian Grand Prix,Hun,9087,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Renault,Vitaly Petrov,2011,31-07-2011,12,11,12,08-09-1984,Rus,Fre,Hungarian Grand Prix,Hun,9822,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
Williams,Rubens Barrichello,2011,31-07-2011,15,12,15,23-05-1972,Bra,Bri,Hungarian Grand Prix,Hun,14313,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Racing Point,Adrian Sutil,2011,31-07-2011,8,12,8,11-01-1983,Ger,Ind,Hungarian Grand Prix,Hun,10428,0,0,0,1,0.868421052631579,0.6084788029925188,0,1
Alfa Romeo,Sergio Pérez,2011,31-07-2011,10,12,10,26-01-1990,Mex,Swi,Hungarian Grand Prix,Hun,7856,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
Williams,Pastor Maldonado,2011,31-07-2011,17,12,17,09-03-1985,Ven,Bri,Hungarian Grand Prix,Hun,9640,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
Virgin,Timo Glock,2011,31-07-2011,20,14,21,18-03-1982,Ger,Bri,Hungarian Grand Prix,Hun,10727,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,31-07-2011,22,14,23,01-07-1989,Aus,Spa,Hungarian Grand Prix,Hun,8065,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
Virgin,Jérôme d'Ambrosio,2011,31-07-2011,24,15,24,27-12-1985,Bel,Bri,Hungarian Grand Prix,Hun,9347,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Vitantonio Liuzzi,2011,31-07-2011,21,15,22,06-08-1980,Ita,Spa,Hungarian Grand Prix,Hun,11316,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
Lotus,Heikki Kovalainen,2011,31-07-2011,18,47,19,19-10-1981,Fin,Mal,Hungarian Grand Prix,Hun,10877,0,0,0,1,0.95,0.07894736842105265,0,0
Mercedes,Michael Schumacher,2011,31-07-2011,9,6,9,03-01-1969,Ger,Ger,Hungarian Grand Prix,Hun,15549,0,0,0,1,0.8771929824561404,0.8778054862842892,0,1
Renault,Nick Heidfeld,2011,31-07-2011,14,42,14,10-05-1977,Ger,Fre,Hungarian Grand Prix,Hun,12500,0,0,0,1,0.8,0.5301507537688442,0,1
Lotus,Jarno Trulli,2011,31-07-2011,19,44,20,13-07-1974,Ita,Mal,Hungarian Grand Prix,Hun,13532,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Red Bull,Sebastian Vettel,2011,28-08-2011,1,1,1,03-07-1987,Ger,Aus,Belgian Grand Prix,Bel,8822,0,0,0,0,0.955,0.825,1,1
Red Bull,Mark Webber,2011,28-08-2011,3,1,3,27-08-1976,Aus,Aus,Belgian Grand Prix,Bel,12784,0,0,0,0,0.935064935064935,0.825,0,1
McLaren,Jenson Button,2011,28-08-2011,13,1,13,19-01-1980,Bri,Bri,Belgian Grand Prix,Bel,11544,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,28-08-2011,8,1,8,29-07-1981,Spa,Ita,Belgian Grand Prix,Bel,10987,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Mercedes,Nico Rosberg,2011,28-08-2011,5,1,5,27-06-1985,Ger,Ger,Belgian Grand Prix,Bel,9558,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2011,28-08-2011,15,1,15,11-01-1983,Ger,Ind,Belgian Grand Prix,Bel,10456,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Ferrari,Felipe Massa,2011,28-08-2011,4,1,4,25-04-1981,Bra,Ita,Belgian Grand Prix,Bel,11082,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Renault,Vitaly Petrov,2011,28-08-2011,10,1,10,08-09-1984,Rus,Fre,Belgian Grand Prix,Bel,9850,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Williams,Pastor Maldonado,2011,28-08-2011,21,1,16,09-03-1985,Ven,Bri,Belgian Grand Prix,Bel,9668,0,0,0,0,0.8229166666666666,0.4962593516209476,0,1
Racing Point,Paul di Resta,2011,28-08-2011,17,1,18,16-04-1986,Bri,Ind,Belgian Grand Prix,Bel,9265,0,0,0,0,0.864406779661017,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2011,28-08-2011,12,1,12,13-09-1986,Jap,Swi,Belgian Grand Prix,Bel,9115,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Renault,Bruno Senna,2011,28-08-2011,7,1,7,15-10-1983,Bra,Fre,Belgian Grand Prix,Bel,10179,0,0,0,0,0.8260869565217391,0.5301507537688442,0,1
Lotus,Jarno Trulli,2011,28-08-2011,18,11,19,13-07-1974,Ita,Mal,Belgian Grand Prix,Bel,13560,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Lotus,Heikki Kovalainen,2011,28-08-2011,16,11,17,19-10-1981,Fin,Mal,Belgian Grand Prix,Bel,10905,0,0,0,1,0.95,0.07894736842105265,0,0
Williams,Rubens Barrichello,2011,28-08-2011,14,11,14,23-05-1972,Bra,Bri,Belgian Grand Prix,Bel,14341,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Virgin,Jérôme d'Ambrosio,2011,28-08-2011,20,11,21,27-12-1985,Bel,Bri,Belgian Grand Prix,Bel,9375,1,0,0,1,0.95,0.09210526315789469,0,0
Virgin,Timo Glock,2011,28-08-2011,19,11,20,18-03-1982,Ger,Bri,Belgian Grand Prix,Bel,10755,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Vitantonio Liuzzi,2011,28-08-2011,22,11,22,06-08-1980,Ita,Spa,Belgian Grand Prix,Bel,11344,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
Alfa Romeo,Sergio Pérez,2011,28-08-2011,9,22,9,26-01-1990,Mex,Swi,Belgian Grand Prix,Bel,7884,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
HRT,Daniel Ricciardo,2011,28-08-2011,23,5,23,01-07-1989,Aus,Spa,Belgian Grand Prix,Bel,8093,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
McLaren,Lewis Hamilton,2011,28-08-2011,2,4,2,07-01-1985,Bri,Bri,Belgian Grand Prix,Bel,9729,0,0,1,0,0.945273631840796,0.5914786967418546,1,1
AlphaTauri,Sébastien Buemi,2011,28-08-2011,11,65,11,31-10-1988,Swi,Ita,Belgian Grand Prix,Bel,8336,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
AlphaTauri,Jaime Alguersuari,2011,28-08-2011,6,4,6,23-03-1990,Spa,Ita,Belgian Grand Prix,Bel,7828,0,0,1,0,0.9210526315789473,0.4547738693467337,0,1
Red Bull,Sebastian Vettel,2011,11-09-2011,1,1,1,03-07-1987,Ger,Aus,Italian Grand Prix,Ita,8836,0,0,0,0,0.955,0.825,1,1
McLaren,Jenson Button,2011,11-09-2011,3,1,3,19-01-1980,Bri,Bri,Italian Grand Prix,Ita,11558,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,11-09-2011,4,1,4,29-07-1981,Spa,Ita,Italian Grand Prix,Ita,11001,0,1,0,0,0.9248554913294798,0.8980099502487562,0,1
McLaren,Lewis Hamilton,2011,11-09-2011,2,1,2,07-01-1985,Bri,Bri,Italian Grand Prix,Ita,9743,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Mercedes,Michael Schumacher,2011,11-09-2011,8,1,8,03-01-1969,Ger,Ger,Italian Grand Prix,Ita,15591,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Ferrari,Felipe Massa,2011,11-09-2011,6,1,6,25-04-1981,Bra,Ita,Italian Grand Prix,Ita,11096,0,1,0,0,0.9161290322580645,0.8980099502487562,0,1
AlphaTauri,Jaime Alguersuari,2011,11-09-2011,18,11,18,23-03-1990,Spa,Ita,Italian Grand Prix,Ita,7842,0,1,0,1,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Paul di Resta,2011,11-09-2011,11,11,11,16-04-1986,Bri,Ind,Italian Grand Prix,Ita,9279,0,0,0,1,0.864406779661017,0.6084788029925188,0,1
Renault,Bruno Senna,2011,11-09-2011,10,11,10,15-10-1983,Bra,Fre,Italian Grand Prix,Ita,10193,0,0,0,1,0.8260869565217391,0.5301507537688442,0,1
AlphaTauri,Sébastien Buemi,2011,11-09-2011,16,11,16,31-10-1988,Swi,Ita,Italian Grand Prix,Ita,8350,0,1,0,1,0.868421052631579,0.4547738693467337,0,1
Williams,Pastor Maldonado,2011,11-09-2011,14,11,14,09-03-1985,Ven,Bri,Italian Grand Prix,Ita,9682,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
Williams,Rubens Barrichello,2011,11-09-2011,13,11,13,23-05-1972,Bra,Bri,Italian Grand Prix,Ita,14355,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Lotus,Heikki Kovalainen,2011,11-09-2011,20,12,20,19-10-1981,Fin,Mal,Italian Grand Prix,Ita,10919,0,0,0,1,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2011,11-09-2011,19,12,19,13-07-1974,Ita,Mal,Italian Grand Prix,Ita,13574,1,0,0,1,0.972972972972973,0.07894736842105265,0,0
Virgin,Timo Glock,2011,11-09-2011,21,12,21,18-03-1982,Ger,Bri,Italian Grand Prix,Ita,10769,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,11-09-2011,23,111,23,01-07-1989,Aus,Spa,Italian Grand Prix,Ita,8107,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
Alfa Romeo,Sergio Pérez,2011,11-09-2011,15,6,15,26-01-1990,Mex,Swi,Italian Grand Prix,Ita,7898,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
Alfa Romeo,Kamui Kobayashi,2011,11-09-2011,17,6,17,13-09-1986,Jap,Swi,Italian Grand Prix,Ita,9129,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Racing Point,Adrian Sutil,2011,11-09-2011,12,9,12,11-01-1983,Ger,Ind,Italian Grand Prix,Ita,10470,0,0,0,1,0.868421052631579,0.6084788029925188,0,1
Red Bull,Mark Webber,2011,11-09-2011,5,3,5,27-08-1976,Aus,Aus,Italian Grand Prix,Ita,12798,0,0,1,0,0.935064935064935,0.825,0,1
Virgin,Jérôme d'Ambrosio,2011,11-09-2011,22,6,22,27-12-1985,Bel,Bri,Italian Grand Prix,Ita,9389,0,0,0,1,0.95,0.09210526315789469,0,0
Renault,Vitaly Petrov,2011,11-09-2011,7,4,7,08-09-1984,Rus,Fre,Italian Grand Prix,Ita,9864,0,0,1,0,0.8793103448275862,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2011,11-09-2011,9,4,9,27-06-1985,Ger,Ger,Italian Grand Prix,Ita,9572,0,0,1,0,0.9485294117647058,0.8778054862842892,0,1
HRT,Vitantonio Liuzzi,2011,11-09-2011,24,4,24,06-08-1980,Ita,Spa,Italian Grand Prix,Ita,11358,1,0,1,0,0.7837837837837838,0.15652173913043477,0,0
Red Bull,Sebastian Vettel,2011,25-09-2011,1,1,1,03-07-1987,Ger,Aus,Singapore Grand Prix,Sin,8850,0,0,0,0,0.955,0.825,1,1
McLaren,Jenson Button,2011,25-09-2011,3,1,3,19-01-1980,Bri,Bri,Singapore Grand Prix,Sin,11572,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Mark Webber,2011,25-09-2011,2,1,2,27-08-1976,Aus,Aus,Singapore Grand Prix,Sin,12812,0,0,0,0,0.935064935064935,0.825,0,1
Ferrari,Fernando Alonso,2011,25-09-2011,5,1,5,29-07-1981,Spa,Ita,Singapore Grand Prix,Sin,11015,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
McLaren,Lewis Hamilton,2011,25-09-2011,4,1,4,07-01-1985,Bri,Bri,Singapore Grand Prix,Sin,9757,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Racing Point,Paul di Resta,2011,25-09-2011,10,1,10,16-04-1986,Bri,Ind,Singapore Grand Prix,Sin,9293,0,0,0,0,0.864406779661017,0.6084788029925188,0,1
Mercedes,Nico Rosberg,2011,25-09-2011,7,11,7,27-06-1985,Ger,Ger,Singapore Grand Prix,Sin,9586,0,0,0,1,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2011,25-09-2011,9,11,9,11-01-1983,Ger,Ind,Singapore Grand Prix,Sin,10484,0,0,0,1,0.868421052631579,0.6084788029925188,0,1
Ferrari,Felipe Massa,2011,25-09-2011,6,11,6,25-04-1981,Bra,Ita,Singapore Grand Prix,Sin,11110,0,0,0,1,0.9161290322580645,0.8980099502487562,0,1
Alfa Romeo,Sergio Pérez,2011,25-09-2011,11,11,11,26-01-1990,Mex,Swi,Singapore Grand Prix,Sin,7912,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
Williams,Pastor Maldonado,2011,25-09-2011,13,11,13,09-03-1985,Ven,Bri,Singapore Grand Prix,Sin,9696,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
AlphaTauri,Sébastien Buemi,2011,25-09-2011,14,11,14,31-10-1988,Swi,Ita,Singapore Grand Prix,Sin,8364,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Williams,Rubens Barrichello,2011,25-09-2011,12,11,12,23-05-1972,Bra,Bri,Singapore Grand Prix,Sin,14369,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Alfa Romeo,Kamui Kobayashi,2011,25-09-2011,17,12,17,13-09-1986,Jap,Swi,Singapore Grand Prix,Sin,9143,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Renault,Bruno Senna,2011,25-09-2011,15,12,15,15-10-1983,Bra,Fre,Singapore Grand Prix,Sin,10207,0,0,0,1,0.8260869565217391,0.5301507537688442,0,1
Lotus,Heikki Kovalainen,2011,25-09-2011,19,12,19,19-10-1981,Fin,Mal,Singapore Grand Prix,Sin,10933,0,0,0,1,0.95,0.07894736842105265,0,0
Renault,Vitaly Petrov,2011,25-09-2011,18,12,18,08-09-1984,Rus,Fre,Singapore Grand Prix,Sin,9878,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
Virgin,Jérôme d'Ambrosio,2011,25-09-2011,22,12,22,27-12-1985,Bel,Bri,Singapore Grand Prix,Sin,9403,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,25-09-2011,23,14,23,01-07-1989,Aus,Spa,Singapore Grand Prix,Sin,8121,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
HRT,Vitantonio Liuzzi,2011,25-09-2011,24,14,24,06-08-1980,Ita,Spa,Singapore Grand Prix,Sin,11372,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
AlphaTauri,Jaime Alguersuari,2011,25-09-2011,16,3,16,23-03-1990,Spa,Ita,Singapore Grand Prix,Sin,7856,0,0,1,0,0.9210526315789473,0.4547738693467337,0,1
Lotus,Jarno Trulli,2011,25-09-2011,20,6,20,13-07-1974,Ita,Mal,Singapore Grand Prix,Sin,13588,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Mercedes,Michael Schumacher,2011,25-09-2011,8,3,8,03-01-1969,Ger,Ger,Singapore Grand Prix,Sin,15605,0,0,1,0,0.8771929824561404,0.8778054862842892,0,1
Virgin,Timo Glock,2011,25-09-2011,21,3,21,18-03-1982,Ger,Bri,Singapore Grand Prix,Sin,10783,0,0,1,0,0.9122807017543859,0.09210526315789469,0,0
McLaren,Jenson Button,2011,09-10-2011,2,1,2,19-01-1980,Bri,Bri,Japanese Grand Prix,Jap,11586,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,09-10-2011,5,1,5,29-07-1981,Spa,Ita,Japanese Grand Prix,Jap,11029,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2011,09-10-2011,1,1,1,03-07-1987,Ger,Aus,Japanese Grand Prix,Jap,8864,0,0,0,0,0.955,0.825,1,1
Red Bull,Mark Webber,2011,09-10-2011,6,1,6,27-08-1976,Aus,Aus,Japanese Grand Prix,Jap,12826,0,0,0,0,0.935064935064935,0.825,0,1
McLaren,Lewis Hamilton,2011,09-10-2011,3,1,3,07-01-1985,Bri,Bri,Japanese Grand Prix,Jap,9771,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Mercedes,Michael Schumacher,2011,09-10-2011,8,1,7,03-01-1969,Ger,Ger,Japanese Grand Prix,Jap,15619,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Ferrari,Felipe Massa,2011,09-10-2011,4,1,4,25-04-1981,Bra,Ita,Japanese Grand Prix,Jap,11124,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Alfa Romeo,Sergio Pérez,2011,09-10-2011,17,1,17,26-01-1990,Mex,Swi,Japanese Grand Prix,Jap,7926,0,0,0,0,0.9333333333333333,0.42713567839195976,1,1
Renault,Vitaly Petrov,2011,09-10-2011,10,1,9,08-09-1984,Rus,Fre,Japanese Grand Prix,Jap,9892,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2011,09-10-2011,23,1,23,27-06-1985,Ger,Ger,Japanese Grand Prix,Jap,9600,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2011,09-10-2011,11,1,11,11-01-1983,Ger,Ind,Japanese Grand Prix,Jap,10498,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Racing Point,Paul di Resta,2011,09-10-2011,12,1,12,16-04-1986,Bri,Ind,Japanese Grand Prix,Jap,9307,0,0,0,0,0.864406779661017,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2011,09-10-2011,7,1,10,13-09-1986,Jap,Swi,Japanese Grand Prix,Jap,9157,1,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Williams,Pastor Maldonado,2011,09-10-2011,14,1,14,09-03-1985,Ven,Bri,Japanese Grand Prix,Jap,9710,0,0,0,0,0.8229166666666666,0.4962593516209476,0,1
AlphaTauri,Jaime Alguersuari,2011,09-10-2011,16,1,16,23-03-1990,Spa,Ita,Japanese Grand Prix,Jap,7870,0,0,0,0,0.9210526315789473,0.4547738693467337,0,1
Renault,Bruno Senna,2011,09-10-2011,9,1,8,15-10-1983,Bra,Fre,Japanese Grand Prix,Jap,10221,0,0,0,0,0.8260869565217391,0.5301507537688442,0,1
Williams,Rubens Barrichello,2011,09-10-2011,13,1,13,23-05-1972,Bra,Bri,Japanese Grand Prix,Jap,14383,0,0,0,0,0.972972972972973,0.4962593516209476,0,1
Lotus,Heikki Kovalainen,2011,09-10-2011,18,1,18,19-10-1981,Fin,Mal,Japanese Grand Prix,Jap,10947,0,0,0,0,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2011,09-10-2011,19,1,19,13-07-1974,Ita,Mal,Japanese Grand Prix,Jap,13602,0,0,0,0,0.972972972972973,0.07894736842105265,0,0
Virgin,Timo Glock,2011,09-10-2011,21,12,21,18-03-1982,Ger,Bri,Japanese Grand Prix,Jap,10797,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
Virgin,Jérôme d'Ambrosio,2011,09-10-2011,20,12,20,27-12-1985,Bel,Bri,Japanese Grand Prix,Jap,9417,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,09-10-2011,22,12,22,01-07-1989,Aus,Spa,Japanese Grand Prix,Jap,8135,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
HRT,Vitantonio Liuzzi,2011,09-10-2011,24,13,24,06-08-1980,Ita,Spa,Japanese Grand Prix,Jap,11386,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
AlphaTauri,Sébastien Buemi,2011,09-10-2011,15,36,15,31-10-1988,Swi,Ita,Japanese Grand Prix,Jap,8378,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Red Bull,Sebastian Vettel,2011,16-10-2011,2,1,2,03-07-1987,Ger,Aus,Korean Grand Prix,Kor,8871,0,0,0,0,0.955,0.825,1,1
