constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Lotus,Jarno Trulli,2011,2011-07-31,19,44,20,1974-07-13,Ita,Mal,Hungarian Grand Prix,Hun,13532,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Red Bull,Sebastian Vettel,2011,2011-08-28,1,1,1,1987-07-03,Ger,Aus,Belgian Grand Prix,Bel,8822,0,0,0,0,0.955,0.825,1,1
Red Bull,Mark Webber,2011,2011-08-28,3,1,3,1976-08-27,Aus,Aus,Belgian Grand Prix,Bel,12784,0,0,0,0,0.935064935064935,0.825,0,1
McLaren,Jenson Button,2011,2011-08-28,13,1,13,1980-01-19,Bri,Bri,Belgian Grand Prix,Bel,11544,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,2011-08-28,8,1,8,1981-07-29,Spa,Ita,Belgian Grand Prix,Bel,10987,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Mercedes,Nico Rosberg,2011,2011-08-28,5,1,5,1985-06-27,Ger,Ger,Belgian Grand Prix,Bel,9558,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2011,2011-08-28,15,1,15,1983-01-11,Ger,Ind,Belgian Grand Prix,Bel,10456,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Ferrari,Felipe Massa,2011,2011-08-28,4,1,4,1981-04-25,Bra,Ita,Belgian Grand Prix,Bel,11082,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Renault,Vitaly Petrov,2011,2011-08-28,10,1,10,1984-09-08,Rus,Fre,Belgian Grand Prix,Bel,9850,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Williams,Pastor Maldonado,2011,2011-08-28,21,1,16,1985-03-09,Ven,Bri,Belgian Grand Prix,Bel,9668,0,0,0,0,0.8229166666666666,0.4962593516209476,0,1
Racing Point,Paul di Resta,2011,2011-08-28,17,1,18,1986-04-16,Bri,Ind,Belgian Grand Prix,Bel,9265,0,0,0,0,0.864406779661017,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2011,2011-08-28,12,1,12,1986-09-13,Jap,Swi,Belgian Grand Prix,Bel,9115,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Renault,Bruno Senna,2011,2011-08-28,7,1,7,1983-10-15,Bra,Fre,Belgian Grand Prix,Bel,10179,0,0,0,0,0.8260869565217391,0.5301507537688442,0,1
Lotus,Jarno Trulli,2011,2011-08-28,18,11,19,1974-07-13,Ita,Mal,Belgian Grand Prix,Bel,13560,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Lotus,Heikki Kovalainen,2011,2011-08-28,16,11,17,1981-10-19,Fin,Mal,Belgian Grand Prix,Bel,10905,0,0,0,1,0.95,0.07894736842105265,0,0
Williams,Rubens Barrichello,2011,2011-08-28,14,11,14,1972-05-23,Bra,Bri,Belgian Grand Prix,Bel,14341,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Virgin,Jérôme d'Ambrosio,2011,2011-08-28,20,11,21,1985-12-27,Bel,Bri,Belgian Grand Prix,Bel,9375,1,0,0,1,0.95,0.09210526315789469,0,0
Virgin,Timo Glock,2011,2011-08-28,19,11,20,1982-03-18,Ger,Bri,Belgian Grand Prix,Bel,10755,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Vitantonio Liuzzi,2011,2011-08-28,22,11,22,1980-08-06,Ita,Spa,Belgian Grand Prix,Bel,11344,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
Alfa Romeo,Sergio Pérez,2011,2011-08-28,9,22,9,1990-01-26,Mex,Swi,Belgian Grand Prix,Bel,7884,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
HRT,Daniel Ricciardo,2011,2011-08-28,23,5,23,1989-07-01,Aus,Spa,Belgian Grand Prix,Bel,8093,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
McLaren,Lewis Hamilton,2011,2011-08-28,2,4,2,1985-01-07,Bri,Bri,Belgian Grand Prix,Bel,9729,0,0,1,0,0.945273631840796,0.5914786967418546,1,1
AlphaTauri,Sébastien Buemi,2011,2011-08-28,11,65,11,1988-10-31,Swi,Ita,Belgian Grand Prix,Bel,8336,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
AlphaTauri,Jaime Alguersuari,2011,2011-08-28,6,4,6,1990-03-23,Spa,Ita,Belgian Grand Prix,Bel,7828,0,0,1,0,0.9210526315789473,0.4547738693467337,0,1
Red Bull,Sebastian Vettel,2011,2011-09-11,1,1,1,1987-07-03,Ger,Aus,Italian Grand Prix,Ita,8836,0,0,0,0,0.955,0.825,1,1
McLaren,Jenson Button,2011,2011-09-11,3,1,3,1980-01-19,Bri,Bri,Italian Grand Prix,Ita,11558,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,2011-09-11,4,1,4,1981-07-29,Spa,Ita,Italian Grand Prix,Ita,11001,0,1,0,0,0.9248554913294798,0.8980099502487562,0,1
McLaren,Lewis Hamilton,2011,2011-09-11,2,1,2,1985-01-07,Bri,Bri,Italian Grand Prix,Ita,9743,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Mercedes,Michael Schumacher,2011,2011-09-11,8,1,8,1969-01-03,Ger,Ger,Italian Grand Prix,Ita,15591,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Ferrari,Felipe Massa,2011,2011-09-11,6,1,6,1981-04-25,Bra,Ita,Italian Grand Prix,Ita,11096,0,1,0,0,0.9161290322580645,0.8980099502487562,0,1
AlphaTauri,Jaime Alguersuari,2011,2011-09-11,18,11,18,1990-03-23,Spa,Ita,Italian Grand Prix,Ita,7842,0,1,0,1,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Paul di Resta,2011,2011-09-11,11,11,11,1986-04-16,Bri,Ind,Italian Grand Prix,Ita,9279,0,0,0,1,0.864406779661017,0.6084788029925188,0,1
Renault,Bruno Senna,2011,2011-09-11,10,11,10,1983-10-15,Bra,Fre,Italian Grand Prix,Ita,10193,0,0,0,1,0.8260869565217391,0.5301507537688442,0,1
AlphaTauri,Sébastien Buemi,2011,2011-09-11,16,11,16,1988-10-31,Swi,Ita,Italian Grand Prix,Ita,8350,0,1,0,1,0.868421052631579,0.4547738693467337,0,1
Williams,Pastor Maldonado,2011,2011-09-11,14,11,14,1985-03-09,Ven,Bri,Italian Grand Prix,Ita,9682,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
Williams,Rubens Barrichello,2011,2011-09-11,13,11,13,1972-05-23,Bra,Bri,Italian Grand Prix,Ita,14355,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Lotus,Heikki Kovalainen,2011,2011-09-11,20,12,20,1981-10-19,Fin,Mal,Italian Grand Prix,Ita,10919,0,0,0,1,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2011,2011-09-11,19,12,19,1974-07-13,Ita,Mal,Italian Grand Prix,Ita,13574,1,0,0,1,0.972972972972973,0.07894736842105265,0,0
Virgin,Timo Glock,2011,2011-09-11,21,12,21,1982-03-18,Ger,Bri,Italian Grand Prix,Ita,10769,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,2011-09-11,23,111,23,1989-07-01,Aus,Spa,Italian Grand Prix,Ita,8107,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
Alfa Romeo,Sergio Pérez,2011,2011-09-11,15,6,15,1990-01-26,Mex,Swi,Italian Grand Prix,Ita,7898,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
Alfa Romeo,Kamui Kobayashi,2011,2011-09-11,17,6,17,1986-09-13,Jap,Swi,Italian Grand Prix,Ita,9129,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Racing Point,Adrian Sutil,2011,2011-09-11,12,9,12,1983-01-11,Ger,Ind,Italian Grand Prix,Ita,10470,0,0,0,1,0.868421052631579,0.6084788029925188,0,1
Red Bull,Mark Webber,2011,2011-09-11,5,3,5,1976-08-27,Aus,Aus,Italian Grand Prix,Ita,12798,0,0,1,0,0.935064935064935,0.825,0,1
Virgin,Jérôme d'Ambrosio,2011,2011-09-11,22,6,22,1985-12-27,Bel,Bri,Italian Grand Prix,Ita,9389,0,0,0,1,0.95,0.09210526315789469,0,0
Renault,Vitaly Petrov,2011,2011-09-11,7,4,7,1984-09-08,Rus,Fre,Italian Grand Prix,Ita,9864,0,0,1,0,0.8793103448275862,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2011,2011-09-11,9,4,9,1985-06-27,Ger,Ger,Italian Grand Prix,Ita,9572,0,0,1,0,0.9485294117647058,0.8778054862842892,0,1
HRT,Vitantonio Liuzzi,2011,2011-09-11,24,4,24,1980-08-06,Ita,Spa,Italian Grand Prix,Ita,11358,1,0,1,0,0.7837837837837838,0.15652173913043477,0,0
Red Bull,Sebastian Vettel,2011,2011-09-25,1,1,1,1987-07-03,Ger,Aus,Singapore Grand Prix,Sin,8850,0,0,0,0,0.955,0.825,1,1
McLaren,Jenson Button,2011,2011-09-25,3,1,3,1980-01-19,Bri,Bri,Singapore Grand Prix,Sin,11572,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Mark Webber,2011,2011-09-25,2,1,2,1976-08-27,Aus,Aus,Singapore Grand Prix,Sin,12812,0,0,0,0,0.935064935064935,0.825,0,1
Ferrari,Fernando Alonso,2011,2011-09-25,5,1,5,1981-07-29,Spa,Ita,Singapore Grand Prix,Sin,11015,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
McLaren,Lewis Hamilton,2011,2011-09-25,4,1,4,1985-01-07,Bri,Bri,Singapore Grand Prix,Sin,9757,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Racing Point,Paul di Resta,2011,2011-09-25,10,1,10,1986-04-16,Bri,Ind,Singapore Grand Prix,Sin,9293,0,0,0,0,0.864406779661017,0.6084788029925188,0,1
Mercedes,Nico Rosberg,2011,2011-09-25,7,11,7,1985-06-27,Ger,Ger,Singapore Grand Prix,Sin,9586,0,0,0,1,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2011,2011-09-25,9,11,9,1983-01-11,Ger,Ind,Singapore Grand Prix,Sin,10484,0,0,0,1,0.868421052631579,0.6084788029925188,0,1
Ferrari,Felipe Massa,2011,2011-09-25,6,11,6,1981-04-25,Bra,Ita,Singapore Grand Prix,Sin,11110,0,0,0,1,0.9161290322580645,0.8980099502487562,0,1
Alfa Romeo,Sergio Pérez,2011,2011-09-25,11,11,11,1990-01-26,Mex,Swi,Singapore Grand Prix,Sin,7912,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
Williams,Pastor Maldonado,2011,2011-09-25,13,11,13,1985-03-09,Ven,Bri,Singapore Grand Prix,Sin,9696,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
AlphaTauri,Sébastien Buemi,2011,2011-09-25,14,11,14,1988-10-31,Swi,Ita,Singapore Grand Prix,Sin,8364,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Williams,Rubens Barrichello,2011,2011-09-25,12,11,12,1972-05-23,Bra,Bri,Singapore Grand Prix,Sin,14369,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Alfa Romeo,Kamui Kobayashi,2011,2011-09-25,17,12,17,1986-09-13,Jap,Swi,Singapore Grand Prix,Sin,9143,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Renault,Bruno Senna,2011,2011-09-25,15,12,15,1983-10-15,Bra,Fre,Singapore Grand Prix,Sin,10207,0,0,0,1,0.8260869565217391,0.5301507537688442,0,1
Lotus,Heikki Kovalainen,2011,2011-09-25,19,12,19,1981-10-19,Fin,Mal,Singapore Grand Prix,Sin,10933,0,0,0,1,0.95,0.07894736842105265,0,0
Renault,Vitaly Petrov,2011,2011-09-25,18,12,18,1984-09-08,Rus,Fre,Singapore Grand Prix,Sin,9878,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
Virgin,Jérôme d'Ambrosio,2011,2011-09-25,22,12,22,1985-12-27,Bel,Bri,Singapore Grand Prix,Sin,9403,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,2011-09-25,23,14,23,1989-07-01,Aus,Spa,Singapore Grand Prix,Sin,8121,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
HRT,Vitantonio Liuzzi,2011,2011-09-25,24,14,24,1980-08-06,Ita,Spa,Singapore Grand Prix,Sin,11372,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
AlphaTauri,Jaime Alguersuari,2011,2011-09-25,16,3,16,1990-03-23,Spa,Ita,Singapore Grand Prix,Sin,7856,0,0,1,0,0.9210526315789473,0.4547738693467337,0,1
Lotus,Jarno Trulli,2011,2011-09-25,20,6,20,1974-07-13,Ita,Mal,Singapore Grand Prix,Sin,13588,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Mercedes,Michael Schumacher,2011,2011-09-25,8,3,8,1969-01-03,Ger,Ger,Singapore Grand Prix,Sin,15605,0,0,1,0,0.8771929824561404,0.8778054862842892,0,1
Virgin,Timo Glock,2011,2011-09-25,21,3,21,1982-03-18,Ger,Bri,Singapore Grand Prix,Sin,10783,0,0,1,0,0.9122807017543859,0.09210526315789469,0,0
McLaren,Jenson Button,2011,2011-10-09,2,1,2,1980-01-19,Bri,Bri,Japanese Grand Prix,Jap,11586,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,2011-10-09,5,1,5,1981-07-29,Spa,Ita,Japanese Grand Prix,Jap,11029,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2011,2011-10-09,1,1,1,1987-07-03,Ger,Aus,Japanese Grand Prix,Jap,8864,0,0,0,0,0.955,0.825,1,1
Red Bull,Mark Webber,2011,2011-10-09,6,1,6,1976-08-27,Aus,Aus,Japanese Grand Prix,Jap,12826,0,0,0,0,0.935064935064935,0.825,0,1
McLaren,Lewis Hamilton,2011,2011-10-09,3,1,3,1985-01-07,Bri,Bri,Japanese Grand Prix,Jap,9771,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Mercedes,Michael Schumacher,2011,2011-10-09,8,1,7,1969-01-03,Ger,Ger,Japanese Grand Prix,Jap,15619,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Ferrari,Felipe Massa,2011,2011-10-09,4,1,4,1981-04-25,Bra,Ita,Japanese Grand Prix,Jap,11124,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Alfa Romeo,Sergio Pérez,2011,2011-10-09,17,1,17,1990-01-26,Mex,Swi,Japanese Grand Prix,Jap,7926,0,0,0,0,0.9333333333333333,0.42713567839195976,1,1
Renault,Vitaly Petrov,2011,2011-10-09,10,1,9,1984-09-08,Rus,Fre,Japanese Grand Prix,Jap,9892,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2011,2011-10-09,23,1,23,1985-06-27,Ger,Ger,Japanese Grand Prix,Jap,9600,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2011,2011-10-09,11,1,11,1983-01-11,Ger,Ind,Japanese Grand Prix,Jap,10498,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Racing Point,Paul di Resta,2011,2011-10-09,12,1,12,1986-04-16,Bri,Ind,Japanese Grand Prix,Jap,9307,0,0,0,0,0.864406779661017,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2011,2011-10-09,7,1,10,1986-09-13,Jap,Swi,Japanese Grand Prix,Jap,9157,1,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Williams,Pastor Maldonado,2011,2011-10-09,14,1,14,1985-03-09,Ven,Bri,Japanese Grand Prix,Jap,9710,0,0,0,0,0.8229166666666666,0.4962593516209476,0,1
AlphaTauri,Jaime Alguersuari,2011,2011-10-09,16,1,16,1990-03-23,Spa,Ita,Japanese Grand Prix,Jap,7870,0,0,0,0,0.9210526315789473,0.4547738693467337,0,1
Renault,Bruno Senna,2011,2011-10-09,9,1,8,1983-10-15,Bra,Fre,Japanese Grand Prix,Jap,10221,0,0,0,0,0.8260869565217391,0.5301507537688442,0,1
Williams,Rubens Barrichello,2011,2011-10-09,13,1,13,1972-05-23,Bra,Bri,Japanese Grand Prix,Jap,14383,0,0,0,0,0.972972972972973,0.4962593516209476,0,1
Lotus,Heikki Kovalainen,2011,2011-10-09,18,1,18,1981-10-19,Fin,Mal,Japanese Grand Prix,Jap,10947,0,0,0,0,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2011,2011-10-09,19,1,19,1974-07-13,Ita,Mal,Japanese Grand Prix,Jap,13602,0,0,0,0,0.972972972972973,0.07894736842105265,0,0
Virgin,Timo Glock,2011,2011-10-09,21,12,21,1982-03-18,Ger,Bri,Japanese Grand Prix,Jap,10797,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
Virgin,Jérôme d'Ambrosio,2011,2011-10-09,20,12,20,1985-12-27,Bel,Bri,Japanese Grand Prix,Jap,9417,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,2011-10-09,22,12,22,1989-07-01,Aus,Spa,Japanese Grand Prix,Jap,8135,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
HRT,Vitantonio Liuzzi,2011,2011-10-09,24,13,24,1980-08-06,Ita,Spa,Japanese Grand Prix,Jap,11386,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
AlphaTauri,Sébastien Buemi,2011,2011-10-09,15,36,15,1988-10-31,Swi,Ita,Japanese Grand Prix,Jap,8378,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Red Bull,Sebastian Vettel,2011,2011-10-16,2,1,2,1987-07-03,Ger,Aus,Korean Grand Prix,Kor,8871,0,0,0,0,0.955,0.825,1,1
McLaren,Lewis Hamilton,2011,2011-10-16,1,1,1,1985-01-07,Bri,Bri,Korean Grand Prix,Kor,9778,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Red Bull,Mark Webber,2011,2011-10-16,4,1,4,1976-08-27,Aus,Aus,Korean Grand Prix,Kor,12833,0,0,0,0,0.935064935064935,0.825,0,1
McLaren,Jenson Button,2011,2011-10-16,3,1,3,1980-01-19,Bri,Bri,Korean Grand Prix,Kor,11593,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,2011-10-16,6,1,6,1981-07-29,Spa,Ita,Korean Grand Prix,Kor,11036,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Ferrari,Felipe Massa,2011,2011-10-16,5,1,5,1981-04-25,Bra,Ita,Korean Grand Prix,Kor,11131,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
AlphaTauri,Jaime Alguersuari,2011,2011-10-16,11,1,11,1990-03-23,Spa,Ita,Korean Grand Prix,Kor,7877,0,0,0,0,0.9210526315789473,0.4547738693467337,0,1
Mercedes,Nico Rosberg,2011,2011-10-16,7,1,7,1985-06-27,Ger,Ger,Korean Grand Prix,Kor,9607,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
AlphaTauri,Sébastien Buemi,2011,2011-10-16,13,1,13,1988-10-31,Swi,Ita,Korean Grand Prix,Kor,8385,0,0,0,0,0.868421052631579,0.4547738693467337,0,1
Racing Point,Paul di Resta,2011,2011-10-16,9,1,9,1986-04-16,Bri,Ind,Korean Grand Prix,Kor,9314,0,0,0,0,0.864406779661017,0.6084788029925188,0,1
Racing Point,Adrian Sutil,2011,2011-10-16,10,1,10,1983-01-11,Ger,Ind,Korean Grand Prix,Kor,10505,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Williams,Rubens Barrichello,2011,2011-10-16,18,1,18,1972-05-23,Bra,Bri,Korean Grand Prix,Kor,14390,0,0,0,0,0.972972972972973,0.4962593516209476,0,1
Renault,Bruno Senna,2011,2011-10-16,15,11,15,1983-10-15,Bra,Fre,Korean Grand Prix,Kor,10228,0,0,0,1,0.8260869565217391,0.5301507537688442,0,1
Lotus,Heikki Kovalainen,2011,2011-10-16,19,11,19,1981-10-19,Fin,Mal,Korean Grand Prix,Kor,10954,0,0,0,1,0.95,0.07894736842105265,0,0
Alfa Romeo,Kamui Kobayashi,2011,2011-10-16,14,11,14,1986-09-13,Jap,Swi,Korean Grand Prix,Kor,9164,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Alfa Romeo,Sergio Pérez,2011,2011-10-16,17,11,17,1990-01-26,Mex,Swi,Korean Grand Prix,Kor,7933,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
Lotus,Jarno Trulli,2011,2011-10-16,20,11,20,1974-07-13,Ita,Mal,Korean Grand Prix,Kor,13609,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Virgin,Timo Glock,2011,2011-10-16,21,11,21,1982-03-18,Ger,Bri,Korean Grand Prix,Kor,10804,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Daniel Ricciardo,2011,2011-10-16,24,11,24,1989-07-01,Aus,Spa,Korean Grand Prix,Kor,8142,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
Virgin,Jérôme d'Ambrosio,2011,2011-10-16,22,11,22,1985-12-27,Bel,Bri,Korean Grand Prix,Kor,9424,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Vitantonio Liuzzi,2011,2011-10-16,23,13,23,1980-08-06,Ita,Spa,Korean Grand Prix,Kor,11393,0,0,0,1,0.7837837837837838,0.15652173913043477,0,0
Williams,Pastor Maldonado,2011,2011-10-16,16,8,16,1985-03-09,Ven,Bri,Korean Grand Prix,Kor,9717,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
Renault,Vitaly Petrov,2011,2011-10-16,8,4,8,1984-09-08,Rus,Fre,Korean Grand Prix,Kor,9899,0,0,1,0,0.8793103448275862,0.5301507537688442,0,1
Mercedes,Michael Schumacher,2011,2011-10-16,12,4,12,1969-01-03,Ger,Ger,Korean Grand Prix,Kor,15626,0,0,1,0,0.8771929824561404,0.8778054862842892,0,1
Red Bull,Sebastian Vettel,2011,2011-10-30,1,1,1,1987-07-03,Ger,Aus,Indian Grand Prix,Ind,8885,0,0,0,0,0.955,0.825,1,1
McLaren,Jenson Button,2011,2011-10-30,4,1,5,1980-01-19,Bri,Bri,Indian Grand Prix,Ind,11607,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2011,2011-10-30,3,1,4,1981-07-29,Spa,Ita,Indian Grand Prix,Ind,11050,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Mark Webber,2011,2011-10-30,2,1,3,1976-08-27,Aus,Aus,Indian Grand Prix,Ind,12847,0,0,0,0,0.935064935064935,0.825,0,1
Mercedes,Michael Schumacher,2011,2011-10-30,11,1,12,1969-01-03,Ger,Ger,Indian Grand Prix,Ind,15640,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Mercedes,Nico Rosberg,2011,2011-10-30,7,1,7,1985-06-27,Ger,Ger,Indian Grand Prix,Ind,9621,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
McLaren,Lewis Hamilton,2011,2011-10-30,5,1,2,1985-01-07,Bri,Bri,Indian Grand Prix,Ind,9792,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
AlphaTauri,Jaime Alguersuari,2011,2011-10-30,10,11,10,1990-03-23,Spa,Ita,Indian Grand Prix,Ind,7891,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Adrian Sutil,2011,2011-10-30,8,11,8,1983-01-11,Ger,Ind,Indian Grand Prix,Ind,10519,0,1,0,1,0.868421052631579,0.6084788029925188,0,1
Alfa Romeo,Sergio Pérez,2011,2011-10-30,20,11,17,1990-01-26,Mex,Swi,Indian Grand Prix,Ind,7947,0,0,0,1,0.9333333333333333,0.42713567839195976,1,1
Renault,Vitaly Petrov,2011,2011-10-30,16,11,11,1984-09-08,Rus,Fre,Indian Grand Prix,Ind,9913,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
Renault,Bruno Senna,2011,2011-10-30,14,11,15,1983-10-15,Bra,Fre,Indian Grand Prix,Ind,10242,0,0,0,1,0.8260869565217391,0.5301507537688442,0,1
Racing Point,Paul di Resta,2011,2011-10-30,12,11,13,1986-04-16,Bri,Ind,Indian Grand Prix,Ind,9328,0,1,0,1,0.864406779661017,0.6084788029925188,0,1
Lotus,Heikki Kovalainen,2011,2011-10-30,18,12,19,1981-10-19,Fin,Mal,Indian Grand Prix,Ind,10968,0,0,0,1,0.95,0.07894736842105265,0,0
Williams,Rubens Barrichello,2011,2011-10-30,15,12,16,1972-05-23,Bra,Bri,Indian Grand Prix,Ind,14404,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Virgin,Jérôme d'Ambrosio,2011,2011-10-30,21,13,23,1985-12-27,Bel,Bri,Indian Grand Prix,Ind,9438,0,0,0,1,0.95,0.09210526315789469,0,0
HRT,Narain Karthikeyan,2011,2011-10-30,24,13,22,1977-01-14,Ind,Spa,Indian Grand Prix,Ind,12707,1,0,0,1,0.8214285714285714,0.15652173913043477,0,0
HRT,Daniel Ricciardo,2011,2011-10-30,23,13,21,1989-07-01,Aus,Spa,Indian Grand Prix,Ind,8156,0,0,0,1,0.9421965317919075,0.15652173913043477,1,0
Lotus,Jarno Trulli,2011,2011-10-30,19,15,20,1974-07-13,Ita,Mal,Indian Grand Prix,Ind,13623,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Ferrari,Felipe Massa,2011,2011-10-30,6,22,6,1981-04-25,Bra,Ita,Indian Grand Prix,Ind,11145,0,0,0,1,0.9161290322580645,0.8980099502487562,0,1
AlphaTauri,Sébastien Buemi,2011,2011-10-30,9,5,9,1988-10-31,Swi,Ita,Indian Grand Prix,Ind,8399,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Williams,Pastor Maldonado,2011,2011-10-30,13,6,14,1985-03-09,Ven,Bri,Indian Grand Prix,Ind,9731,0,0,0,1,0.8229166666666666,0.4962593516209476,0,1
Virgin,Timo Glock,2011,2011-10-30,22,4,24,1982-03-18,Ger,Bri,Indian Grand Prix,Ind,10818,0,0,1,0,0.9122807017543859,0.09210526315789469,0,0
Alfa Romeo,Kamui Kobayashi,2011,2011-10-30,17,4,18,1986-09-13,Jap,Swi,Indian Grand Prix,Ind,9178,0,0,1,0,0.8356164383561644,0.42713567839195976,0,1
McLaren,Lewis Hamilton,2011,2011-11-13,2,1,2,1985-01-07,Bri,Bri,Abu Dhabi Grand Prix,UAE,9806,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Ferrari,Fernando Alonso,2011,2011-11-13,5,1,5,1981-07-29,Spa,Ita,Abu Dhabi Grand Prix,UAE,11064,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
McLaren,Jenson Button,2011,2011-11-13,3,1,3,1980-01-19,Bri,Bri,Abu Dhabi Grand Prix,UAE,11621,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Mark Webber,2011,2011-11-13,4,1,4,1976-08-27,Aus,Aus,Abu Dhabi Grand Prix,UAE,12861,0,0,0,0,0.935064935064935,0.825,0,1
Ferrari,Felipe Massa,2011,2011-11-13,6,1,6,1981-04-25,Bra,Ita,Abu Dhabi Grand Prix,UAE,11159,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Mercedes,Nico Rosberg,2011,2011-11-13,7,1,7,1985-06-27,Ger,Ger,Abu Dhabi Grand Prix,UAE,9635,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
